Owner Gaia Id,Item Id,Conference Id,Item Type,Meeting Code,Event Id,Thread Id,Inbox Id,Call Direction,Start Time,End Time,Duration,Direct Call Result,Participation State,Call Counterparts,Meeting Media Type,Start Time (IST),Start Time Date Shifted,End Time (IST),End Time Date Shifted
100000000001,347ee097-fe52-4c30-b48d-217749c0291f,conf_f096d8b6e5cd4957a09e3e3f14d08c88,meet:meeting,kmn-prqt-wxy,,thread_347ee097-fe52-4c30-b48d-217749c0291f,meet,,2025-06-23 16:06:07 UTC,2025-06-23 17:17:52 UTC,1:11:45,,PARTICIPATED,,,2025-06-23 21:36:07 IST,False,2025-06-23 22:47:52 IST,False
100000000001,3483e4b0-ab8c-4c61-879d-79af27e9f645,conf_0cdee90cc69b487daa1d81ab04bac2bc,meet:meeting,dev-sync-team,,thread_3483e4b0-ab8c-4c61-879d-79af27e9f645,meet,,2025-06-29 20:41:13 UTC,2025-06-29 21:45:32 UTC,1:04:19,,PARTICIPATED,,,2025-06-30 02:11:13 IST,False,2025-06-30 03:15:32 IST,False
100000000001,d1e20927-4f68-4966-bbdd-76b4d1b1715f,conf_8c15adec00a740d3bbc48e8f288c2a0c,meet:meeting,kmn-prqt-wxy,,thread_d1e20927-4f68-4966-bbdd-76b4d1b1715f,meet,,2025-07-08 18:42:57 UTC,2025-07-08 19:16:13 UTC,0:33:16,,PARTICIPATED,,,2025-07-09 00:12:57 IST,False,2025-07-09 00:46:13 IST,False
100000000001,18838b19-f727-478b-b018-028c14157927,conf_cc325bf957cd442dad667a383e185180,meet:meeting,design-critique-hub,,thread_18838b19-f727-478b-b018-028c14157927,meet,,2025-07-13 17:07:35 UTC,2025-07-13 17:55:54 UTC,0:48:19,,PARTICIPATED,,,2025-07-13 22:37:35 IST,False,2025-07-13 23:25:54 IST,False
100000000001,85813d6a-8e0a-4210-9e7a-f5d391842475,conf_a1b845a631e048a0a5bebc1fec4f1e36,meet:meeting,kmn-prqt-wxy,,thread_85813d6a-8e0a-4210-9e7a-f5d391842475,meet,,2025-07-20 16:20:33 UTC,2025-07-20 17:44:42 UTC,1:24:09,,PARTICIPATED,,,2025-07-20 21:50:33 IST,False,2025-07-20 23:14:42 IST,False
100000000001,58b4c958-0dcd-4f93-ba0e-18e5cdf162f8,conf_d00f4322b30b4742bce622fb561c4b2b,meet:meeting,design-critique-hub,,thread_58b4c958-0dcd-4f93-ba0e-18e5cdf162f8,meet,,2025-07-27 21:11:35 UTC,2025-07-27 21:29:08 UTC,0:17:33,,PARTICIPATED,,,2025-07-28 02:41:35 IST,False,2025-07-28 02:59:08 IST,False
100000000001,7478fcd7-2533-4bf0-9403-31373f222780,conf_546e5f1f65b44ba89db492841c03036f,meet:meeting,abc-defg-hij,,thread_7478fcd7-2533-4bf0-9403-31373f222780,meet,,2025-08-06 14:25:55 UTC,2025-08-06 14:52:50 UTC,0:26:55,,PARTICIPATED,,,2025-08-06 19:55:55 IST,False,2025-08-06 20:22:50 IST,False
100000000001,a9d492b1-566e-422e-81ea-0ee5aae3b5ee,conf_a3e07a559d1f48fe8f1a8a43479448e6,meet:meeting,arch-forum-live,,thread_a9d492b1-566e-422e-81ea-0ee5aae3b5ee,meet,,2025-08-14 16:32:51 UTC,2025-08-14 17:08:00 UTC,0:35:09,,PARTICIPATED,,,2025-08-14 22:02:51 IST,False,2025-08-14 22:38:00 IST,False
100000000001,8003753b-2782-4e02-bb22-0027ba0207a3,conf_82e0903d44244e92991b7b014c4adcde,meet:meeting,arch-forum-live,,thread_8003753b-2782-4e02-bb22-0027ba0207a3,meet,,2025-08-20 16:02:34 UTC,2025-08-20 17:24:50 UTC,1:22:16,,PARTICIPATED,,,2025-08-20 21:32:34 IST,False,2025-08-20 22:54:50 IST,False
100000000001,70ce8bab-1ed8-43fe-b19e-2e8f47917fb7,conf_334c48993215431fb1fcd14a4ed00092,meet:meeting,design-critique-hub,,thread_70ce8bab-1ed8-43fe-b19e-2e8f47917fb7,meet,,2025-08-28 16:43:52 UTC,2025-08-28 18:05:19 UTC,1:21:27,,PARTICIPATED,,,2025-08-28 22:13:52 IST,False,2025-08-28 23:35:19 IST,False
100000000001,bbc140a5-ad26-4cc0-9b4d-43588a1248d2,conf_1d695f1b3f974ee0b847b2a5e1a6206a,meet:meeting,arch-forum-live,,thread_bbc140a5-ad26-4cc0-9b4d-43588a1248d2,meet,,2025-09-06 21:09:26 UTC,2025-09-06 22:06:25 UTC,0:56:59,,PARTICIPATED,,,2025-09-07 02:39:26 IST,False,2025-09-07 03:36:25 IST,False
100000000001,62d545d0-2672-4477-9fa8-3fdaa5c568ad,conf_2b0eac30b9de47f58dfa9d1655345cca,meet:meeting,design-critique-hub,,thread_62d545d0-2672-4477-9fa8-3fdaa5c568ad,meet,,2025-09-10 17:11:41 UTC,2025-09-10 17:42:16 UTC,0:30:35,,PARTICIPATED,,,2025-09-10 22:41:41 IST,False,2025-09-10 23:12:16 IST,False
100000000001,c5fb9926-e8dc-4396-8bef-b52254e1a20e,conf_eced4e3574e448149274727f7de88188,meet:meeting,dev-sync-team,,thread_c5fb9926-e8dc-4396-8bef-b52254e1a20e,meet,,2025-09-20 19:30:08 UTC,2025-09-20 19:47:00 UTC,0:16:52,,PARTICIPATED,,,2025-09-21 01:00:08 IST,False,2025-09-21 01:17:00 IST,False
100000000001,99340047-c7d9-4261-9858-0ee6257267ed,conf_b2ae46ef259941a584c3ea42fdb8216c,meet:meeting,vws-klmn-opq,,thread_99340047-c7d9-4261-9858-0ee6257267ed,meet,,2025-09-30 16:15:09 UTC,2025-09-30 17:37:14 UTC,1:22:05,,PARTICIPATED,,,2025-09-30 21:45:09 IST,False,2025-09-30 23:07:14 IST,False
100000000001,80349d88-de9c-4eeb-98a2-1a05fad33bdc,conf_0c79b4491b2d46ecbec8a2108d04de45,meet:meeting,arch-forum-live,,thread_80349d88-de9c-4eeb-98a2-1a05fad33bdc,meet,,2025-10-04 17:06:25 UTC,2025-10-04 18:10:40 UTC,1:04:15,,PARTICIPATED,,,2025-10-04 22:36:25 IST,False,2025-10-04 23:40:40 IST,False
100000000001,f9a7510a-fa34-495d-8a75-b558779211c9,conf_9e5baf96bd9546318fd061a5cc5f3b04,meet:meeting,rst-uvwx-yza,,thread_f9a7510a-fa34-495d-8a75-b558779211c9,meet,,2025-10-10 20:19:18 UTC,2025-10-10 21:31:00 UTC,1:11:42,,PARTICIPATED,,,2025-10-11 01:49:18 IST,False,2025-10-11 03:01:00 IST,False
100000000001,bd596cb7-964c-4104-9d76-3319e36953ee,conf_b0b7afdb6f6d467cb3125eef94fade79,meet:meeting,kmn-prqt-wxy,,thread_bd596cb7-964c-4104-9d76-3319e36953ee,meet,,2025-10-17 19:25:09 UTC,2025-10-17 20:10:12 UTC,0:45:03,,PARTICIPATED,,,2025-10-18 00:55:09 IST,False,2025-10-18 01:40:12 IST,False
100000000001,19316b9d-118e-498d-85cf-6536db664aee,conf_bb063767eabc4e91b7e0fbeace6bee13,meet:meeting,tcj-dshy-pxs,,thread_19316b9d-118e-498d-85cf-6536db664aee,meet,,2025-10-25 17:42:10 UTC,2025-10-25 18:44:35 UTC,1:02:25,,PARTICIPATED,,,2025-10-25 23:12:10 IST,False,2025-10-26 00:14:35 IST,False
100000000001,310ef2bb-701b-4353-9e33-1f9bc09adfe1,conf_871915a918c34e5cb4f7896f5b31311c,meet:meeting,rst-uvwx-yza,,thread_310ef2bb-701b-4353-9e33-1f9bc09adfe1,meet,,2025-11-04 17:28:22 UTC,2025-11-04 18:54:06 UTC,1:25:44,,PARTICIPATED,,,2025-11-04 22:58:22 IST,False,2025-11-05 00:24:06 IST,False
100000000001,33c55b85-89bd-48b5-8d56-d7c01b6f2ee6,conf_db97f825e9594578b6f45b8d0d72457a,meet:meeting,design-critique-hub,,thread_33c55b85-89bd-48b5-8d56-d7c01b6f2ee6,meet,,2025-11-09 20:34:46 UTC,2025-11-09 21:14:32 UTC,0:39:46,,PARTICIPATED,,,2025-11-10 02:04:46 IST,False,2025-11-10 02:44:32 IST,False
100000000001,a9f26bfb-437b-48e8-b768-e4c6416553b0,conf_d75054eeaf7742d1ac3bf941ae5ffbae,meet:meeting,design-critique-hub,,thread_a9f26bfb-437b-48e8-b768-e4c6416553b0,meet,,2025-11-18 15:12:48 UTC,2025-11-18 16:37:39 UTC,1:24:51,,PARTICIPATED,,,2025-11-18 20:42:48 IST,False,2025-11-18 22:07:39 IST,False
100000000001,e3cf3967-5a41-4fef-916e-378208a678be,conf_64272346b0f644c2a3929e2d0629af94,meet:meeting,abc-defg-hij,,thread_e3cf3967-5a41-4fef-916e-378208a678be,meet,,2025-11-24 20:44:36 UTC,2025-11-24 21:46:38 UTC,1:02:02,,PARTICIPATED,,,2025-11-25 02:14:36 IST,False,2025-11-25 03:16:38 IST,False
100000000001,cd4ee50d-fc5d-4017-bc4a-690db1fa99cd,conf_14094ca69de049f3b13988d3f115fc2e,meet:meeting,eng-review-core,,thread_cd4ee50d-fc5d-4017-bc4a-690db1fa99cd,meet,,2025-11-29 18:17:41 UTC,2025-11-29 18:51:56 UTC,0:34:15,,PARTICIPATED,,,2025-11-29 23:47:41 IST,False,2025-11-30 00:21:56 IST,False
100000000001,2c9fdefe-2d18-4021-89ed-ccf89acfc740,conf_694b87ecfe6b463a928e5e8369a345d6,meet:meeting,abc-defg-hij,,thread_2c9fdefe-2d18-4021-89ed-ccf89acfc740,meet,,2025-12-06 19:13:14 UTC,2025-12-06 19:53:15 UTC,0:40:01,,PARTICIPATED,,,2025-12-07 00:43:14 IST,False,2025-12-07 01:23:15 IST,False
100000000001,3558ab3e-79e7-4082-98cc-3070069fb31e,conf_fb6ce5f920c548519162262f3961cb75,meet:meeting,vws-klmn-opq,,thread_3558ab3e-79e7-4082-98cc-3070069fb31e,meet,,2025-12-15 21:06:48 UTC,2025-12-15 21:51:52 UTC,0:45:04,,PARTICIPATED,,,2025-12-16 02:36:48 IST,False,2025-12-16 03:21:52 IST,False
100000000001,266299c9-86c3-47e0-b966-bcee4bad23b6,conf_2898daf0285e4479974c71d5b9777acb,meet:meeting,abc-defg-hij,,thread_266299c9-86c3-47e0-b966-bcee4bad23b6,meet,,2025-12-21 20:44:24 UTC,2025-12-21 21:31:04 UTC,0:46:40,,PARTICIPATED,,,2025-12-22 02:14:24 IST,False,2025-12-22 03:01:04 IST,False
100000000001,13aa1403-0e29-465d-aa68-24d9a8b5ad00,conf_386ecb8b8d6947a993c7063bf8802c6d,meet:meeting,design-critique-hub,,thread_13aa1403-0e29-465d-aa68-24d9a8b5ad00,meet,,2025-12-28 18:07:00 UTC,2025-12-28 19:25:13 UTC,1:18:13,,PARTICIPATED,,,2025-12-28 23:37:00 IST,False,2025-12-29 00:55:13 IST,False
100000000001,d162cb26-d539-468d-a6b6-2b37ae7d449b,conf_8ad93b871494483089b38978d18e1e80,meet:meeting,rst-uvwx-yza,,thread_d162cb26-d539-468d-a6b6-2b37ae7d449b,meet,,2026-01-05 16:09:16 UTC,2026-01-05 16:40:28 UTC,0:31:12,,PARTICIPATED,,,2026-01-05 21:39:16 IST,False,2026-01-05 22:10:28 IST,False
100000000001,a7618aae-8f34-4e8f-8f7f-ab3e5b49a89f,conf_da307621c4c540778f97b730893b4400,meet:meeting,rst-uvwx-yza,,thread_a7618aae-8f34-4e8f-8f7f-ab3e5b49a89f,meet,,2026-01-13 20:37:48 UTC,2026-01-13 21:32:39 UTC,0:54:51,,PARTICIPATED,,,2026-01-14 02:07:48 IST,False,2026-01-14 03:02:39 IST,False
100000000001,3dafd901-ce02-4b03-a4e8-d06ca7762516,conf_e8ee25d5d02b4fd78d5eedbf65260299,meet:meeting,design-critique-hub,,thread_3dafd901-ce02-4b03-a4e8-d06ca7762516,meet,,2026-01-20 16:14:06 UTC,2026-01-20 17:17:09 UTC,1:03:03,,PARTICIPATED,,,2026-01-20 21:44:06 IST,False,2026-01-20 22:47:09 IST,False
100000000001,690b39b7-a6ed-4241-885f-334e4ec3e4ce,conf_f36953273b5444e9a911f4b3f9b8fe81,meet:meeting,design-critique-hub,,thread_690b39b7-a6ed-4241-885f-334e4ec3e4ce,meet,,2026-01-29 14:18:30 UTC,2026-01-29 15:04:44 UTC,0:46:14,,PARTICIPATED,,,2026-01-29 19:48:30 IST,False,2026-01-29 20:34:44 IST,False
100000000001,cb51cbd5-f868-4c6c-8827-697f4aecab2d,conf_25b88a2c223b4d8ca33d5916b908aebb,meet:meeting,rst-uvwx-yza,,thread_cb51cbd5-f868-4c6c-8827-697f4aecab2d,meet,,2026-02-03 21:11:12 UTC,2026-02-03 22:06:36 UTC,0:55:24,,PARTICIPATED,,,2026-02-04 02:41:12 IST,False,2026-02-04 03:36:36 IST,False
100000000001,31548f6f-c67c-4699-ae4c-1fc220ce0931,conf_18301a5329e54a6aaccc2a77f7c69d8a,meet:meeting,kmn-prqt-wxy,,thread_31548f6f-c67c-4699-ae4c-1fc220ce0931,meet,,2026-02-09 20:37:34 UTC,2026-02-09 20:56:01 UTC,0:18:27,,PARTICIPATED,,,2026-02-10 02:07:34 IST,False,2026-02-10 02:26:01 IST,False
100000000001,23679527-40e4-49cd-baf3-8a5d2b6a3721,conf_f3a8ff8b117a4132a7fa93dbf8fea863,meet:meeting,rst-uvwx-yza,,thread_23679527-40e4-49cd-baf3-8a5d2b6a3721,meet,,2026-02-17 17:37:10 UTC,2026-02-17 17:55:39 UTC,0:18:29,,PARTICIPATED,,,2026-02-17 23:07:10 IST,False,2026-02-17 23:25:39 IST,False
100000000001,8786a73d-ab9a-4562-9321-c93d7cc3ed1a,conf_59fc8955a06d4ae28b2f0c0420c9ca39,meet:meeting,eng-review-core,,thread_8786a73d-ab9a-4562-9321-c93d7cc3ed1a,meet,,2026-02-26 16:31:12 UTC,2026-02-26 17:03:01 UTC,0:31:49,,PARTICIPATED,,,2026-02-26 22:01:12 IST,False,2026-02-26 22:33:01 IST,False
100000000001,50c172ca-1496-49d4-94c9-bf2f3cd04dee,conf_1460f2c84d3e483e847205d5a644eb85,meet:meeting,dev-sync-team,,thread_50c172ca-1496-49d4-94c9-bf2f3cd04dee,meet,,2026-03-04 19:18:25 UTC,2026-03-04 19:36:02 UTC,0:17:37,,PARTICIPATED,,,2026-03-05 00:48:25 IST,False,2026-03-05 01:06:02 IST,False
100000000001,745d2e44-1034-4393-a0a0-ab74413d2d3b,conf_abab6962be784041ba1e8e78f4ade332,meet:meeting,dev-sync-team,,thread_745d2e44-1034-4393-a0a0-ab74413d2d3b,meet,,2026-03-14 15:07:25 UTC,2026-03-14 16:17:17 UTC,1:09:52,,PARTICIPATED,,,2026-03-14 20:37:25 IST,False,2026-03-14 21:47:17 IST,False
100000000001,f14c0f21-050f-4ed9-a4a3-e1f6739a9196,conf_858f64c23cd247318025c2de7e439c62,meet:meeting,rst-uvwx-yza,,thread_f14c0f21-050f-4ed9-a4a3-e1f6739a9196,meet,,2026-03-21 19:11:12 UTC,2026-03-21 20:11:52 UTC,1:00:40,,PARTICIPATED,,,2026-03-22 00:41:12 IST,False,2026-03-22 01:41:52 IST,False
100000000001,1c449ede-f7c3-485e-8d8e-cb75ff894583,conf_194f468d72c0421cb5c146764c9aacea,meet:meeting,abc-defg-hij,,thread_1c449ede-f7c3-485e-8d8e-cb75ff894583,meet,,2026-03-31 18:13:16 UTC,2026-03-31 18:36:23 UTC,0:23:07,,PARTICIPATED,,,2026-03-31 23:43:16 IST,False,2026-04-01 00:06:23 IST,False
100000000001,f89cdb3f-dddc-4a8b-9909-3399a4c166a4,conf_ff79b22ca213404181d18ba6534b4abb,meet:meeting,vws-klmn-opq,,thread_f89cdb3f-dddc-4a8b-9909-3399a4c166a4,meet,,2026-04-06 15:16:39 UTC,2026-04-06 16:22:12 UTC,1:05:33,,PARTICIPATED,,,2026-04-06 20:46:39 IST,False,2026-04-06 21:52:12 IST,False
100000000001,5d9bb779-fc88-4be5-8f31-bfb058c73635,conf_5ab94700e8ee47ad95300ec5e7cbf33f,meet:meeting,dev-sync-team,,thread_5d9bb779-fc88-4be5-8f31-bfb058c73635,meet,,2026-04-12 20:40:30 UTC,2026-04-12 21:33:02 UTC,0:52:32,,PARTICIPATED,,,2026-04-13 02:10:30 IST,False,2026-04-13 03:03:02 IST,False
100000000001,d1b1765f-ece4-49fd-973b-10e63f80d523,conf_28408cb9389c4b63a427d044048561b7,meet:meeting,abc-defg-hij,,thread_d1b1765f-ece4-49fd-973b-10e63f80d523,meet,,2026-04-16 20:41:23 UTC,2026-04-16 21:38:34 UTC,0:57:11,,PARTICIPATED,,,2026-04-17 02:11:23 IST,False,2026-04-17 03:08:34 IST,False
100000000001,3c396ac1-ddf4-4340-925f-8481f3675d01,conf_0c14746c160644538ef1f3b0428c5d92,meet:meeting,kmn-prqt-wxy,,thread_3c396ac1-ddf4-4340-925f-8481f3675d01,meet,,2026-04-25 20:41:23 UTC,2026-04-25 21:38:58 UTC,0:57:35,,PARTICIPATED,,,2026-04-26 02:11:23 IST,False,2026-04-26 03:08:58 IST,False
100000000001,adbe8ed4-b220-48e7-8f80-b6a878a295be,conf_7eb71cacda1e4e3dac2782ce7df69b88,meet:meeting,rst-uvwx-yza,,thread_adbe8ed4-b220-48e7-8f80-b6a878a295be,meet,,2026-05-03 16:08:19 UTC,2026-05-03 17:17:32 UTC,1:09:13,,PARTICIPATED,,,2026-05-03 21:38:19 IST,False,2026-05-03 22:47:32 IST,False
100000000001,c8f4d77e-e66e-411b-876c-39a6c89dbd26,conf_64b757be24a341859794494ef45d3352,meet:meeting,rst-uvwx-yza,,thread_c8f4d77e-e66e-411b-876c-39a6c89dbd26,meet,,2026-05-12 15:27:03 UTC,2026-05-12 16:16:06 UTC,0:49:03,,PARTICIPATED,,,2026-05-12 20:57:03 IST,False,2026-05-12 21:46:06 IST,False
100000000001,cdbd6173-f023-416f-97e5-5bfbf9892ffe,conf_58fdefc17b94493cb6abe5ee680168f7,meet:meeting,eng-review-core,,thread_cdbd6173-f023-416f-97e5-5bfbf9892ffe,meet,,2026-05-18 20:09:43 UTC,2026-05-18 21:00:05 UTC,0:50:22,,PARTICIPATED,,,2026-05-19 01:39:43 IST,False,2026-05-19 02:30:05 IST,False
100000000001,35b1f5c1-37dd-4d8a-9943-5f12915eac04,conf_c1cd8b578582484fa35373ac596cfc68,meet:meeting,abc-defg-hij,,thread_35b1f5c1-37dd-4d8a-9943-5f12915eac04,meet,,2026-05-27 20:00:58 UTC,2026-05-27 21:17:33 UTC,1:16:35,,PARTICIPATED,,,2026-05-28 01:30:58 IST,False,2026-05-28 02:47:33 IST,False
100000000001,e610ffb7-ad7e-4f46-8016-322548408e75,conf_11254bc89c48422abbfbd88b489a3e77,meet:meeting,abc-defg-hij,,thread_e610ffb7-ad7e-4f46-8016-322548408e75,meet,,2026-06-02 14:36:48 UTC,2026-06-02 15:52:26 UTC,1:15:38,,PARTICIPATED,,,2026-06-02 20:06:48 IST,False,2026-06-02 21:22:26 IST,False
100000000001,f3d308e9-f0b8-4220-aee7-83605ceb4595,conf_36327e3ad26e4bfb83b09e77b2b74be4,meet:meeting,kmn-prqt-wxy,,thread_f3d308e9-f0b8-4220-aee7-83605ceb4595,meet,,2026-06-12 16:04:47 UTC,2026-06-12 17:30:35 UTC,1:25:48,,PARTICIPATED,,,2026-06-12 21:34:47 IST,False,2026-06-12 23:00:35 IST,False
100000000001,5464fa9b-d4ea-476b-b94b-775466a4fd84,conf_5ad424d61db24da78a4234032abfa672,meet:meeting,tcj-dshy-pxs,,thread_5464fa9b-d4ea-476b-b94b-775466a4fd84,meet,,2026-06-22 14:11:21 UTC,2026-06-22 14:48:15 UTC,0:36:54,,PARTICIPATED,,,2026-06-22 19:41:21 IST,False,2026-06-22 20:18:15 IST,False
