com.samsung.shealth.step_daily_trend,6320001,6
binning_data,update_time,create_time,source_pkg_name,source_type,count,speed,distance,calorie,deviceuuid,pkg_name,datauuid,day_time
eb38b954-b263-4caf-b88c-b4c1f343bffb.binning_data.json,2023-09-18 23:59:00.000,2023-09-18 23:59:00.000,com.sec.android.app.shealth,0,5110,1.35,3679.2,214.62,sampleDeviceID,com.sec.android.app.shealth,eb38b954-b263-4caf-b88c-b4c1f343bffb,1694995200000,
8d91e6c0-8fed-4715-876e-61a3c3cec2b1.binning_data.json,2023-09-19 23:59:00.000,2023-09-19 23:59:00.000,com.sec.android.app.shealth,0,7764,1.3554,5590.08,326.09,sampleDeviceID,com.sec.android.app.shealth,8d91e6c0-8fed-4715-876e-61a3c3cec2b1,1695081600000,
353d5f9b-3845-4158-9384-64791b1fbed6.binning_data.json,2023-09-20 23:59:00.000,2023-09-20 23:59:00.000,com.sec.android.app.shealth,0,8740,1.2925,6292.8,367.08,sampleDeviceID,com.sec.android.app.shealth,353d5f9b-3845-4158-9384-64791b1fbed6,1695168000000,
dad74a56-fc08-4ec8-8060-4695e085d774.binning_data.json,2023-09-21 23:59:00.000,2023-09-21 23:59:00.000,com.sec.android.app.shealth,0,8092,1.4489,5826.24,339.86,sampleDeviceID,com.sec.android.app.shealth,dad74a56-fc08-4ec8-8060-4695e085d774,1695254400000,
29acf859-e6bc-47d9-8be1-c96d53709e25.binning_data.json,2023-09-22 23:59:00.000,2023-09-22 23:59:00.000,com.sec.android.app.shealth,0,10023,1.3099,7216.56,420.97,sampleDeviceID,com.sec.android.app.shealth,29acf859-e6bc-47d9-8be1-c96d53709e25,1695340800000,
bec8abfa-64bc-4a23-b8d0-2a244a21e569.binning_data.json,2023-09-23 23:59:00.000,2023-09-23 23:59:00.000,com.sec.android.app.shealth,0,12296,1.4804,8853.12,516.43,sampleDeviceID,com.sec.android.app.shealth,bec8abfa-64bc-4a23-b8d0-2a244a21e569,1695427200000,
7d9b0f71-82c4-44bf-8cf4-d7e10d9533b9.binning_data.json,2023-09-24 23:59:00.000,2023-09-24 23:59:00.000,com.sec.android.app.shealth,0,7705,1.27,5547.6,323.61,sampleDeviceID,com.sec.android.app.shealth,7d9b0f71-82c4-44bf-8cf4-d7e10d9533b9,1695513600000,
dc2f5bce-def4-4de8-bd8a-d2da90ab89d3.binning_data.json,2023-09-25 23:59:00.000,2023-09-25 23:59:00.000,com.sec.android.app.shealth,0,10895,1.4643,7844.4,457.59,sampleDeviceID,com.sec.android.app.shealth,dc2f5bce-def4-4de8-bd8a-d2da90ab89d3,1695600000000,
7b2d0cce-6b92-4dcc-8c37-c06e515ec708.binning_data.json,2023-09-26 23:59:00.000,2023-09-26 23:59:00.000,com.sec.android.app.shealth,0,9560,1.4552,6883.2,401.52,sampleDeviceID,com.sec.android.app.shealth,7b2d0cce-6b92-4dcc-8c37-c06e515ec708,1695686400000,
7cc7377b-b1e1-406c-b846-6bb334238a0d.binning_data.json,2023-09-27 23:59:00.000,2023-09-27 23:59:00.000,com.sec.android.app.shealth,0,7849,1.3511,5651.28,329.66,sampleDeviceID,com.sec.android.app.shealth,7cc7377b-b1e1-406c-b846-6bb334238a0d,1695772800000,
ab1615f6-6d14-4176-80e0-b46ef72b2ada.binning_data.json,2023-09-28 23:59:00.000,2023-09-28 23:59:00.000,com.sec.android.app.shealth,0,5865,1.3701,4222.8,246.33,sampleDeviceID,com.sec.android.app.shealth,ab1615f6-6d14-4176-80e0-b46ef72b2ada,1695859200000,
96d3eb50-17ae-439b-be02-f6bcf7513889.binning_data.json,2023-09-29 23:59:00.000,2023-09-29 23:59:00.000,com.sec.android.app.shealth,0,10031,1.4959,7222.32,421.3,sampleDeviceID,com.sec.android.app.shealth,96d3eb50-17ae-439b-be02-f6bcf7513889,1695945600000,
e24286a5-c7d3-4fab-a2f7-c5392edff36a.binning_data.json,2023-09-30 23:59:00.000,2023-09-30 23:59:00.000,com.sec.android.app.shealth,0,7299,1.4544,5255.28,306.56,sampleDeviceID,com.sec.android.app.shealth,e24286a5-c7d3-4fab-a2f7-c5392edff36a,1696032000000,
7df61e67-9f64-41fe-acc2-0dfe2481f734.binning_data.json,2023-10-01 23:59:00.000,2023-10-01 23:59:00.000,com.sec.android.app.shealth,0,8424,1.4525,6065.28,353.81,sampleDeviceID,com.sec.android.app.shealth,7df61e67-9f64-41fe-acc2-0dfe2481f734,1696118400000,
e01beb1c-2c06-4b81-aa7e-aadb61a7ac64.binning_data.json,2023-10-02 23:59:00.000,2023-10-02 23:59:00.000,com.sec.android.app.shealth,0,10562,1.2626,7604.64,443.6,sampleDeviceID,com.sec.android.app.shealth,e01beb1c-2c06-4b81-aa7e-aadb61a7ac64,1696204800000,
df4504fc-0850-49fe-8fcc-cab8c69c9d31.binning_data.json,2023-10-03 23:59:00.000,2023-10-03 23:59:00.000,com.sec.android.app.shealth,0,6767,1.4336,4872.24,284.21,sampleDeviceID,com.sec.android.app.shealth,df4504fc-0850-49fe-8fcc-cab8c69c9d31,1696291200000,
27b44804-be8b-4baf-a17b-66be858e8855.binning_data.json,2023-10-04 23:59:00.000,2023-10-04 23:59:00.000,com.sec.android.app.shealth,0,9079,1.4949,6536.88,381.32,sampleDeviceID,com.sec.android.app.shealth,27b44804-be8b-4baf-a17b-66be858e8855,1696377600000,
3d0b1101-5893-4151-b5ef-11afc2422efb.binning_data.json,2023-10-05 23:59:00.000,2023-10-05 23:59:00.000,com.sec.android.app.shealth,0,6591,1.3997,4745.52,276.82,sampleDeviceID,com.sec.android.app.shealth,3d0b1101-5893-4151-b5ef-11afc2422efb,1696464000000,
2f23ee76-1abd-4153-93d0-482bcbb12e7a.binning_data.json,2023-10-06 23:59:00.000,2023-10-06 23:59:00.000,com.sec.android.app.shealth,0,6037,1.3973,4346.64,253.55,sampleDeviceID,com.sec.android.app.shealth,2f23ee76-1abd-4153-93d0-482bcbb12e7a,1696550400000,
915a5086-ffd1-4d79-a71e-ccb4f9c56fe3.binning_data.json,2023-10-07 23:59:00.000,2023-10-07 23:59:00.000,com.sec.android.app.shealth,0,5060,1.3348,3643.2,212.52,sampleDeviceID,com.sec.android.app.shealth,915a5086-ffd1-4d79-a71e-ccb4f9c56fe3,1696636800000,
aeaa3d88-b2a2-49c9-826f-2a517ae052e8.binning_data.json,2023-10-08 23:59:00.000,2023-10-08 23:59:00.000,com.sec.android.app.shealth,0,6145,1.4964,4424.4,258.09,sampleDeviceID,com.sec.android.app.shealth,aeaa3d88-b2a2-49c9-826f-2a517ae052e8,1696723200000,
5cd9a334-d1c7-4041-a606-c8e59f303868.binning_data.json,2023-10-09 23:59:00.000,2023-10-09 23:59:00.000,com.sec.android.app.shealth,0,10046,1.3539,7233.12,421.93,sampleDeviceID,com.sec.android.app.shealth,5cd9a334-d1c7-4041-a606-c8e59f303868,1696809600000,
16f81e21-08a7-4996-84ad-be2ea05a795f.binning_data.json,2023-10-10 23:59:00.000,2023-10-10 23:59:00.000,com.sec.android.app.shealth,0,5563,1.365,4005.36,233.65,sampleDeviceID,com.sec.android.app.shealth,16f81e21-08a7-4996-84ad-be2ea05a795f,1696896000000,
1792b29f-8712-49ca-a7e5-663f2fb7cb3e.binning_data.json,2023-10-11 23:59:00.000,2023-10-11 23:59:00.000,com.sec.android.app.shealth,0,10764,1.4861,7750.08,452.09,sampleDeviceID,com.sec.android.app.shealth,1792b29f-8712-49ca-a7e5-663f2fb7cb3e,1696982400000,
7906ae0b-8a55-498b-80e6-87a28faa53e5.binning_data.json,2023-10-12 23:59:00.000,2023-10-12 23:59:00.000,com.sec.android.app.shealth,0,9972,1.2924,7179.84,418.82,sampleDeviceID,com.sec.android.app.shealth,7906ae0b-8a55-498b-80e6-87a28faa53e5,1697068800000,
53a51b68-1ff7-4879-ae12-6cca35eb4ef7.binning_data.json,2023-10-13 23:59:00.000,2023-10-13 23:59:00.000,com.sec.android.app.shealth,0,8712,1.2523,6272.64,365.9,sampleDeviceID,com.sec.android.app.shealth,53a51b68-1ff7-4879-ae12-6cca35eb4ef7,1697155200000,
fe93cfca-f5fb-4a1a-ba0f-a1ca12ee03d9.binning_data.json,2023-10-14 23:59:00.000,2023-10-14 23:59:00.000,com.sec.android.app.shealth,0,10941,1.3254,7877.52,459.52,sampleDeviceID,com.sec.android.app.shealth,fe93cfca-f5fb-4a1a-ba0f-a1ca12ee03d9,1697241600000,
ec5acd7a-3dc1-4642-9deb-6e20a2182c1d.binning_data.json,2023-10-15 23:59:00.000,2023-10-15 23:59:00.000,com.sec.android.app.shealth,0,8361,1.2844,6019.92,351.16,sampleDeviceID,com.sec.android.app.shealth,ec5acd7a-3dc1-4642-9deb-6e20a2182c1d,1697328000000,
2725fa97-0df1-4e8a-ac70-748d945c6755.binning_data.json,2023-10-16 23:59:00.000,2023-10-16 23:59:00.000,com.sec.android.app.shealth,0,7440,1.4123,5356.8,312.48,sampleDeviceID,com.sec.android.app.shealth,2725fa97-0df1-4e8a-ac70-748d945c6755,1697414400000,
2d297feb-e116-4843-885f-761f1ff96d90.binning_data.json,2023-10-17 23:59:00.000,2023-10-17 23:59:00.000,com.sec.android.app.shealth,0,4820,1.312,3470.4,202.44,sampleDeviceID,com.sec.android.app.shealth,2d297feb-e116-4843-885f-761f1ff96d90,1697500800000,
1e02cd98-0607-4ff9-851c-ecc89aa41a89.binning_data.json,2023-10-18 23:59:00.000,2023-10-18 23:59:00.000,com.sec.android.app.shealth,0,9501,1.2779,6840.72,399.04,sampleDeviceID,com.sec.android.app.shealth,1e02cd98-0607-4ff9-851c-ecc89aa41a89,1697587200000,
08b91a7e-4208-414c-b6c8-d361204c6ab3.binning_data.json,2023-10-19 23:59:00.000,2023-10-19 23:59:00.000,com.sec.android.app.shealth,0,6169,1.3082,4441.68,259.1,sampleDeviceID,com.sec.android.app.shealth,08b91a7e-4208-414c-b6c8-d361204c6ab3,1697673600000,
e76ca9c0-4845-4eda-b06d-9313b74217d1.binning_data.json,2023-10-20 23:59:00.000,2023-10-20 23:59:00.000,com.sec.android.app.shealth,0,8228,1.4276,5924.16,345.58,sampleDeviceID,com.sec.android.app.shealth,e76ca9c0-4845-4eda-b06d-9313b74217d1,1697760000000,
fa30d4bf-3228-479d-bce8-eb93e2b611ac.binning_data.json,2023-10-21 23:59:00.000,2023-10-21 23:59:00.000,com.sec.android.app.shealth,0,8783,1.4725,6323.76,368.89,sampleDeviceID,com.sec.android.app.shealth,fa30d4bf-3228-479d-bce8-eb93e2b611ac,1697846400000,
feebc6a9-5296-47bc-bd1e-ec20deefd042.binning_data.json,2023-10-22 23:59:00.000,2023-10-22 23:59:00.000,com.sec.android.app.shealth,0,13753,1.469,9902.16,577.63,sampleDeviceID,com.sec.android.app.shealth,feebc6a9-5296-47bc-bd1e-ec20deefd042,1697932800000,
5c79ff4e-48e0-4f91-9dbc-00ec88c45989.binning_data.json,2023-10-23 23:59:00.000,2023-10-23 23:59:00.000,com.sec.android.app.shealth,0,9949,1.4793,7163.28,417.86,sampleDeviceID,com.sec.android.app.shealth,5c79ff4e-48e0-4f91-9dbc-00ec88c45989,1698019200000,
74935971-6e4f-44d8-9911-8a5bf37f4d50.binning_data.json,2023-10-24 23:59:00.000,2023-10-24 23:59:00.000,com.sec.android.app.shealth,0,10510,1.4896,7567.2,441.42,sampleDeviceID,com.sec.android.app.shealth,74935971-6e4f-44d8-9911-8a5bf37f4d50,1698105600000,
6146c38b-8067-4035-bb62-dd83a65d9766.binning_data.json,2023-10-25 23:59:00.000,2023-10-25 23:59:00.000,com.sec.android.app.shealth,0,5529,1.3566,3980.88,232.22,sampleDeviceID,com.sec.android.app.shealth,6146c38b-8067-4035-bb62-dd83a65d9766,1698192000000,
41a6c609-b476-4164-a5f9-2056a7488058.binning_data.json,2023-10-26 23:59:00.000,2023-10-26 23:59:00.000,com.sec.android.app.shealth,0,4900,1.4981,3528,205.8,sampleDeviceID,com.sec.android.app.shealth,41a6c609-b476-4164-a5f9-2056a7488058,1698278400000,
4dc6d302-da8e-4731-a08b-38a9ff2be5cb.binning_data.json,2023-10-27 23:59:00.000,2023-10-27 23:59:00.000,com.sec.android.app.shealth,0,9528,1.3208,6860.16,400.18,sampleDeviceID,com.sec.android.app.shealth,4dc6d302-da8e-4731-a08b-38a9ff2be5cb,1698364800000,
38b9dd8d-4b6f-479e-a86f-f4993be7f792.binning_data.json,2023-10-28 23:59:00.000,2023-10-28 23:59:00.000,com.sec.android.app.shealth,0,7783,1.4135,5603.76,326.89,sampleDeviceID,com.sec.android.app.shealth,38b9dd8d-4b6f-479e-a86f-f4993be7f792,1698451200000,
5eb820ae-09a8-4e9b-bb6b-b28800a5e95c.binning_data.json,2023-10-29 23:59:00.000,2023-10-29 23:59:00.000,com.sec.android.app.shealth,0,12342,1.3958,8886.24,518.36,sampleDeviceID,com.sec.android.app.shealth,5eb820ae-09a8-4e9b-bb6b-b28800a5e95c,1698537600000,
8b2d68d4-094c-4b39-ae3a-c5f191e249c9.binning_data.json,2023-10-30 23:59:00.000,2023-10-30 23:59:00.000,com.sec.android.app.shealth,0,9128,1.4948,6572.16,383.38,sampleDeviceID,com.sec.android.app.shealth,8b2d68d4-094c-4b39-ae3a-c5f191e249c9,1698624000000,
ace39f94-6578-4a61-9abd-c706c2150c81.binning_data.json,2023-10-31 23:59:00.000,2023-10-31 23:59:00.000,com.sec.android.app.shealth,0,7615,1.2513,5482.8,319.83,sampleDeviceID,com.sec.android.app.shealth,ace39f94-6578-4a61-9abd-c706c2150c81,1698710400000,
b38aa567-3967-4c83-89a2-6596a0cd599e.binning_data.json,2023-11-01 23:59:00.000,2023-11-01 23:59:00.000,com.sec.android.app.shealth,0,8503,1.3807,6122.16,357.13,sampleDeviceID,com.sec.android.app.shealth,b38aa567-3967-4c83-89a2-6596a0cd599e,1698796800000,
df8c912e-df22-4cba-99a5-5b5f768fedad.binning_data.json,2023-11-02 23:59:00.000,2023-11-02 23:59:00.000,com.sec.android.app.shealth,0,6591,1.4213,4745.52,276.82,sampleDeviceID,com.sec.android.app.shealth,df8c912e-df22-4cba-99a5-5b5f768fedad,1698883200000,
486b2592-205b-41c5-86be-6f168be0bad1.binning_data.json,2023-11-03 23:59:00.000,2023-11-03 23:59:00.000,com.sec.android.app.shealth,0,9534,1.2564,6864.48,400.43,sampleDeviceID,com.sec.android.app.shealth,486b2592-205b-41c5-86be-6f168be0bad1,1698969600000,
91e1dc74-3d38-4af4-a07f-7147b91ad709.binning_data.json,2023-11-04 23:59:00.000,2023-11-04 23:59:00.000,com.sec.android.app.shealth,0,13299,1.4222,9575.28,558.56,sampleDeviceID,com.sec.android.app.shealth,91e1dc74-3d38-4af4-a07f-7147b91ad709,1699056000000,
5dacc656-036f-429e-9949-3415ab7d8de3.binning_data.json,2023-11-05 23:59:00.000,2023-11-05 23:59:00.000,com.sec.android.app.shealth,0,8106,1.3306,5836.32,340.45,sampleDeviceID,com.sec.android.app.shealth,5dacc656-036f-429e-9949-3415ab7d8de3,1699142400000,
9447a62b-d7b1-47b3-bc5c-638bbd48be66.binning_data.json,2023-11-06 23:59:00.000,2023-11-06 23:59:00.000,com.sec.android.app.shealth,0,7598,1.4995,5470.56,319.12,sampleDeviceID,com.sec.android.app.shealth,9447a62b-d7b1-47b3-bc5c-638bbd48be66,1699228800000,
8a01fe38-8027-46b2-91d4-4d4cdf22e765.binning_data.json,2023-11-07 23:59:00.000,2023-11-07 23:59:00.000,com.sec.android.app.shealth,0,6567,1.4858,4728.24,275.81,sampleDeviceID,com.sec.android.app.shealth,8a01fe38-8027-46b2-91d4-4d4cdf22e765,1699315200000,
0f314300-d2e8-4df2-b191-cc4fa0dd4233.binning_data.json,2023-11-08 23:59:00.000,2023-11-08 23:59:00.000,com.sec.android.app.shealth,0,6381,1.3113,4594.32,268,sampleDeviceID,com.sec.android.app.shealth,0f314300-d2e8-4df2-b191-cc4fa0dd4233,1699401600000,
bc720701-2188-42d1-9981-2cf79d007e2c.binning_data.json,2023-11-09 23:59:00.000,2023-11-09 23:59:00.000,com.sec.android.app.shealth,0,10255,1.4163,7383.6,430.71,sampleDeviceID,com.sec.android.app.shealth,bc720701-2188-42d1-9981-2cf79d007e2c,1699488000000,
fca6536d-c1b0-4330-baef-3d5ee5ef7670.binning_data.json,2023-11-10 23:59:00.000,2023-11-10 23:59:00.000,com.sec.android.app.shealth,0,7774,1.3928,5597.28,326.51,sampleDeviceID,com.sec.android.app.shealth,fca6536d-c1b0-4330-baef-3d5ee5ef7670,1699574400000,
95d40a22-4917-4c6d-90f7-f0387f5c3ccd.binning_data.json,2023-11-11 23:59:00.000,2023-11-11 23:59:00.000,com.sec.android.app.shealth,0,9780,1.3374,7041.6,410.76,sampleDeviceID,com.sec.android.app.shealth,95d40a22-4917-4c6d-90f7-f0387f5c3ccd,1699660800000,
3d56eb97-3de0-4428-8ea1-12cbe3794abd.binning_data.json,2023-11-12 23:59:00.000,2023-11-12 23:59:00.000,com.sec.android.app.shealth,0,12114,1.3061,8722.08,508.79,sampleDeviceID,com.sec.android.app.shealth,3d56eb97-3de0-4428-8ea1-12cbe3794abd,1699747200000,
1401243a-30e2-4b35-9795-7bbd0b3cd692.binning_data.json,2023-11-13 23:59:00.000,2023-11-13 23:59:00.000,com.sec.android.app.shealth,0,6072,1.3663,4371.84,255.02,sampleDeviceID,com.sec.android.app.shealth,1401243a-30e2-4b35-9795-7bbd0b3cd692,1699833600000,
9e1e2933-cc7e-4307-82c9-8915e570414e.binning_data.json,2023-11-14 23:59:00.000,2023-11-14 23:59:00.000,com.sec.android.app.shealth,0,9394,1.3639,6763.68,394.55,sampleDeviceID,com.sec.android.app.shealth,9e1e2933-cc7e-4307-82c9-8915e570414e,1699920000000,
577174db-78dd-4f6e-8667-652658f4d5fe.binning_data.json,2023-11-15 23:59:00.000,2023-11-15 23:59:00.000,com.sec.android.app.shealth,0,8469,1.3468,6097.68,355.7,sampleDeviceID,com.sec.android.app.shealth,577174db-78dd-4f6e-8667-652658f4d5fe,1700006400000,
d7a6457c-daa2-4df1-99b4-8586d0d9ed18.binning_data.json,2023-11-16 23:59:00.000,2023-11-16 23:59:00.000,com.sec.android.app.shealth,0,10406,1.3337,7492.32,437.05,sampleDeviceID,com.sec.android.app.shealth,d7a6457c-daa2-4df1-99b4-8586d0d9ed18,1700092800000,
def9c678-f1d7-4c1b-ba1a-8c679033e5a0.binning_data.json,2023-11-17 23:59:00.000,2023-11-17 23:59:00.000,com.sec.android.app.shealth,0,6027,1.2962,4339.44,253.13,sampleDeviceID,com.sec.android.app.shealth,def9c678-f1d7-4c1b-ba1a-8c679033e5a0,1700179200000,
49dca853-a353-4bb2-b030-4e8d900489ad.binning_data.json,2023-11-18 23:59:00.000,2023-11-18 23:59:00.000,com.sec.android.app.shealth,0,6964,1.3941,5014.08,292.49,sampleDeviceID,com.sec.android.app.shealth,49dca853-a353-4bb2-b030-4e8d900489ad,1700265600000,
eb43ce45-c3c9-4d11-b8a2-162d7500dd58.binning_data.json,2023-11-19 23:59:00.000,2023-11-19 23:59:00.000,com.sec.android.app.shealth,0,7039,1.3574,5068.08,295.64,sampleDeviceID,com.sec.android.app.shealth,eb43ce45-c3c9-4d11-b8a2-162d7500dd58,1700352000000,
9f302b8e-048a-4077-8763-04f46168ac77.binning_data.json,2023-11-20 23:59:00.000,2023-11-20 23:59:00.000,com.sec.android.app.shealth,0,8037,1.3546,5786.64,337.55,sampleDeviceID,com.sec.android.app.shealth,9f302b8e-048a-4077-8763-04f46168ac77,1700438400000,
2f39ffe6-31a9-44a6-aff7-ded7d168b3fa.binning_data.json,2023-11-21 23:59:00.000,2023-11-21 23:59:00.000,com.sec.android.app.shealth,0,10735,1.3772,7729.2,450.87,sampleDeviceID,com.sec.android.app.shealth,2f39ffe6-31a9-44a6-aff7-ded7d168b3fa,1700524800000,
b3f0b58d-61f8-4961-b9c7-db418fa3b24e.binning_data.json,2023-11-22 23:59:00.000,2023-11-22 23:59:00.000,com.sec.android.app.shealth,0,8043,1.4368,5790.96,337.81,sampleDeviceID,com.sec.android.app.shealth,b3f0b58d-61f8-4961-b9c7-db418fa3b24e,1700611200000,
e3d1fb32-3592-4735-9e46-3633ae4f6348.binning_data.json,2023-11-23 23:59:00.000,2023-11-23 23:59:00.000,com.sec.android.app.shealth,0,8523,1.3902,6136.56,357.97,sampleDeviceID,com.sec.android.app.shealth,e3d1fb32-3592-4735-9e46-3633ae4f6348,1700697600000,
32230a10-8bfd-41ef-9d5a-b388dd24c7d4.binning_data.json,2023-11-24 23:59:00.000,2023-11-24 23:59:00.000,com.sec.android.app.shealth,0,4506,1.4574,3244.32,189.25,sampleDeviceID,com.sec.android.app.shealth,32230a10-8bfd-41ef-9d5a-b388dd24c7d4,1700784000000,
7d6b2050-0d0d-46b9-873a-03e05e0b9e56.binning_data.json,2023-11-25 23:59:00.000,2023-11-25 23:59:00.000,com.sec.android.app.shealth,0,4407,1.3274,3173.04,185.09,sampleDeviceID,com.sec.android.app.shealth,7d6b2050-0d0d-46b9-873a-03e05e0b9e56,1700870400000,
224d5ae1-afe6-469b-b178-23486de2162b.binning_data.json,2023-11-26 23:59:00.000,2023-11-26 23:59:00.000,com.sec.android.app.shealth,0,5265,1.3929,3790.8,221.13,sampleDeviceID,com.sec.android.app.shealth,224d5ae1-afe6-469b-b178-23486de2162b,1700956800000,
9e5c62f5-39fd-4690-9973-41562e6a88b1.binning_data.json,2023-11-27 23:59:00.000,2023-11-27 23:59:00.000,com.sec.android.app.shealth,0,8800,1.4448,6336,369.6,sampleDeviceID,com.sec.android.app.shealth,9e5c62f5-39fd-4690-9973-41562e6a88b1,1701043200000,
efa736db-378a-49b4-be5b-2eebebf6b866.binning_data.json,2023-11-28 23:59:00.000,2023-11-28 23:59:00.000,com.sec.android.app.shealth,0,7745,1.4922,5576.4,325.29,sampleDeviceID,com.sec.android.app.shealth,efa736db-378a-49b4-be5b-2eebebf6b866,1701129600000,
f9e1410d-1c0f-4ec5-95d9-fa57eebb1a2e.binning_data.json,2023-11-29 23:59:00.000,2023-11-29 23:59:00.000,com.sec.android.app.shealth,0,10662,1.3917,7676.64,447.8,sampleDeviceID,com.sec.android.app.shealth,f9e1410d-1c0f-4ec5-95d9-fa57eebb1a2e,1701216000000,
5b6a4eec-70f7-4085-8c8c-da6bcd231a34.binning_data.json,2023-11-30 23:59:00.000,2023-11-30 23:59:00.000,com.sec.android.app.shealth,0,6852,1.2584,4933.44,287.78,sampleDeviceID,com.sec.android.app.shealth,5b6a4eec-70f7-4085-8c8c-da6bcd231a34,1701302400000,
122fc97c-67d8-4c33-9819-c73763131995.binning_data.json,2023-12-01 23:59:00.000,2023-12-01 23:59:00.000,com.sec.android.app.shealth,0,6112,1.2698,4400.64,256.7,sampleDeviceID,com.sec.android.app.shealth,122fc97c-67d8-4c33-9819-c73763131995,1701388800000,
16a276d0-882f-4e62-9f70-4b56f24d3056.binning_data.json,2023-12-02 23:59:00.000,2023-12-02 23:59:00.000,com.sec.android.app.shealth,0,12895,1.457,9284.4,541.59,sampleDeviceID,com.sec.android.app.shealth,16a276d0-882f-4e62-9f70-4b56f24d3056,1701475200000,
f6c54380-9b09-46cc-8239-cac6c1335b21.binning_data.json,2023-12-03 23:59:00.000,2023-12-03 23:59:00.000,com.sec.android.app.shealth,0,13819,1.3045,9949.68,580.4,sampleDeviceID,com.sec.android.app.shealth,f6c54380-9b09-46cc-8239-cac6c1335b21,1701561600000,
fd58037f-41f5-4d50-ac7e-377466824d1c.binning_data.json,2023-12-04 23:59:00.000,2023-12-04 23:59:00.000,com.sec.android.app.shealth,0,5292,1.4394,3810.24,222.26,sampleDeviceID,com.sec.android.app.shealth,fd58037f-41f5-4d50-ac7e-377466824d1c,1701648000000,
fb448253-a549-4ba2-9b8a-050448e8f510.binning_data.json,2023-12-05 23:59:00.000,2023-12-05 23:59:00.000,com.sec.android.app.shealth,0,5272,1.2861,3795.84,221.42,sampleDeviceID,com.sec.android.app.shealth,fb448253-a549-4ba2-9b8a-050448e8f510,1701734400000,
a679a381-bf39-42c3-a3df-aa9bb4070d5e.binning_data.json,2023-12-06 23:59:00.000,2023-12-06 23:59:00.000,com.sec.android.app.shealth,0,10735,1.4288,7729.2,450.87,sampleDeviceID,com.sec.android.app.shealth,a679a381-bf39-42c3-a3df-aa9bb4070d5e,1701820800000,
b03b27af-2185-4ace-bcf0-d935875fb71e.binning_data.json,2023-12-07 23:59:00.000,2023-12-07 23:59:00.000,com.sec.android.app.shealth,0,8962,1.2647,6452.64,376.4,sampleDeviceID,com.sec.android.app.shealth,b03b27af-2185-4ace-bcf0-d935875fb71e,1701907200000,
e7ceb817-e653-4f4a-a075-5ffdbb5e50e9.binning_data.json,2023-12-08 23:59:00.000,2023-12-08 23:59:00.000,com.sec.android.app.shealth,0,8906,1.4805,6412.32,374.05,sampleDeviceID,com.sec.android.app.shealth,e7ceb817-e653-4f4a-a075-5ffdbb5e50e9,1701993600000,
829eae33-e38d-472b-b204-8a3c3c9b043e.binning_data.json,2023-12-09 23:59:00.000,2023-12-09 23:59:00.000,com.sec.android.app.shealth,0,4010,1.253,2887.2,168.42,sampleDeviceID,com.sec.android.app.shealth,829eae33-e38d-472b-b204-8a3c3c9b043e,1702080000000,
048e8871-c5a4-44c9-81c8-16f8252c0c12.binning_data.json,2023-12-10 23:59:00.000,2023-12-10 23:59:00.000,com.sec.android.app.shealth,0,13832,1.4668,9959.04,580.94,sampleDeviceID,com.sec.android.app.shealth,048e8871-c5a4-44c9-81c8-16f8252c0c12,1702166400000,
565b0d79-37f5-4108-8aea-96087fc9df32.binning_data.json,2023-12-11 23:59:00.000,2023-12-11 23:59:00.000,com.sec.android.app.shealth,0,9281,1.442,6682.32,389.8,sampleDeviceID,com.sec.android.app.shealth,565b0d79-37f5-4108-8aea-96087fc9df32,1702252800000,
bcdfee46-cc26-493e-a83c-02eeb98da74b.binning_data.json,2023-12-12 23:59:00.000,2023-12-12 23:59:00.000,com.sec.android.app.shealth,0,8081,1.3262,5818.32,339.4,sampleDeviceID,com.sec.android.app.shealth,bcdfee46-cc26-493e-a83c-02eeb98da74b,1702339200000,
f9fb131b-5c79-4e3a-b42c-3d5716ae47b6.binning_data.json,2023-12-13 23:59:00.000,2023-12-13 23:59:00.000,com.sec.android.app.shealth,0,4946,1.4326,3561.12,207.73,sampleDeviceID,com.sec.android.app.shealth,f9fb131b-5c79-4e3a-b42c-3d5716ae47b6,1702425600000,
8d51e61d-2801-4864-811a-06107408f0be.binning_data.json,2023-12-14 23:59:00.000,2023-12-14 23:59:00.000,com.sec.android.app.shealth,0,7460,1.3105,5371.2,313.32,sampleDeviceID,com.sec.android.app.shealth,8d51e61d-2801-4864-811a-06107408f0be,1702512000000,
57733217-f997-49a6-9dc2-08053bbd8640.binning_data.json,2023-12-15 23:59:00.000,2023-12-15 23:59:00.000,com.sec.android.app.shealth,0,10920,1.3828,7862.4,458.64,sampleDeviceID,com.sec.android.app.shealth,57733217-f997-49a6-9dc2-08053bbd8640,1702598400000,
ecf2c569-5639-476c-be13-7bd4db047f0d.binning_data.json,2023-12-16 23:59:00.000,2023-12-16 23:59:00.000,com.sec.android.app.shealth,0,5578,1.3462,4016.16,234.28,sampleDeviceID,com.sec.android.app.shealth,ecf2c569-5639-476c-be13-7bd4db047f0d,1702684800000,
616f01a2-6065-45b4-948a-799257d1e32a.binning_data.json,2023-12-17 23:59:00.000,2023-12-17 23:59:00.000,com.sec.android.app.shealth,0,13592,1.4782,9786.24,570.86,sampleDeviceID,com.sec.android.app.shealth,616f01a2-6065-45b4-948a-799257d1e32a,1702771200000,
